province,district,time_to_clinic_hospital
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,45-59 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,60+ minutes
Punjab,Rahim Yar Khan,60+ minutes
Punjab,Rahim Yar Khan,60+ minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,60+ minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,60+ minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,30-44 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,0-14 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
Punjab,Rahim Yar Khan,15-29 minutes
